,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
32049,18424322,71970,BANKNIFTY21DEC37900CE,BANKNIFTY,0,30-12-2021,37900,0.05,25,CE,NFO-OPT,NFO
32050,18424578,71971,BANKNIFTY21DEC37900PE,BANKNIFTY,0,30-12-2021,37900,0.05,25,PE,NFO-OPT,NFO
32051,18424834,71972,BANKNIFTY21DEC38000CE,BANKNIFTY,0,30-12-2021,38000,0.05,25,CE,NFO-OPT,NFO
32052,18425090,71973,BANKNIFTY21DEC38000PE,BANKNIFTY,0,30-12-2021,38000,0.05,25,PE,NFO-OPT,NFO
32053,18425346,71974,BANKNIFTY21DEC38100CE,BANKNIFTY,0,30-12-2021,38100,0.05,25,CE,NFO-OPT,NFO
32054,18425602,71975,BANKNIFTY21DEC38100PE,BANKNIFTY,0,30-12-2021,38100,0.05,25,PE,NFO-OPT,NFO
32055,18425858,71976,BANKNIFTY21DEC38200CE,BANKNIFTY,0,30-12-2021,38200,0.05,25,CE,NFO-OPT,NFO
32056,18426114,71977,BANKNIFTY21DEC38200PE,BANKNIFTY,0,30-12-2021,38200,0.05,25,PE,NFO-OPT,NFO
32057,18426370,71978,BANKNIFTY21DEC38300CE,BANKNIFTY,0,30-12-2021,38300,0.05,25,CE,NFO-OPT,NFO
32058,18426626,71979,BANKNIFTY21DEC38300PE,BANKNIFTY,0,30-12-2021,38300,0.05,25,PE,NFO-OPT,NFO
32059,18426882,71980,BANKNIFTY21DEC38400CE,BANKNIFTY,0,30-12-2021,38400,0.05,25,CE,NFO-OPT,NFO
32060,18427138,71981,BANKNIFTY21DEC38400PE,BANKNIFTY,0,30-12-2021,38400,0.05,25,PE,NFO-OPT,NFO
32061,18427394,71982,BANKNIFTY21DEC38500CE,BANKNIFTY,0,30-12-2021,38500,0.05,25,CE,NFO-OPT,NFO
32062,18427650,71983,BANKNIFTY21DEC38500PE,BANKNIFTY,0,30-12-2021,38500,0.05,25,PE,NFO-OPT,NFO
32063,18427906,71984,BANKNIFTY21DEC38600CE,BANKNIFTY,0,30-12-2021,38600,0.05,25,CE,NFO-OPT,NFO
32064,18428162,71985,BANKNIFTY21DEC38600PE,BANKNIFTY,0,30-12-2021,38600,0.05,25,PE,NFO-OPT,NFO
32065,18428418,71986,BANKNIFTY21DEC38700CE,BANKNIFTY,0,30-12-2021,38700,0.05,25,CE,NFO-OPT,NFO
32066,18428674,71987,BANKNIFTY21DEC38700PE,BANKNIFTY,0,30-12-2021,38700,0.05,25,PE,NFO-OPT,NFO
32067,18428930,71988,BANKNIFTY21DEC38800CE,BANKNIFTY,0,30-12-2021,38800,0.05,25,CE,NFO-OPT,NFO
32068,18429186,71989,BANKNIFTY21DEC38800PE,BANKNIFTY,0,30-12-2021,38800,0.05,25,PE,NFO-OPT,NFO
32069,18429442,71990,BANKNIFTY21DEC38900CE,BANKNIFTY,0,30-12-2021,38900,0.05,25,CE,NFO-OPT,NFO
32070,18429698,71991,BANKNIFTY21DEC38900PE,BANKNIFTY,0,30-12-2021,38900,0.05,25,PE,NFO-OPT,NFO
32071,12552450,49033,BANKNIFTY21DEC39000CE,BANKNIFTY,0,30-12-2021,39000,0.05,25,CE,NFO-OPT,NFO
32072,12552706,49034,BANKNIFTY21DEC39000PE,BANKNIFTY,0,30-12-2021,39000,0.05,25,PE,NFO-OPT,NFO
32073,18429954,71992,BANKNIFTY21DEC39100CE,BANKNIFTY,0,30-12-2021,39100,0.05,25,CE,NFO-OPT,NFO
32074,18430210,71993,BANKNIFTY21DEC39100PE,BANKNIFTY,0,30-12-2021,39100,0.05,25,PE,NFO-OPT,NFO
32075,18430466,71994,BANKNIFTY21DEC39200CE,BANKNIFTY,0,30-12-2021,39200,0.05,25,CE,NFO-OPT,NFO
32076,18430722,71995,BANKNIFTY21DEC39200PE,BANKNIFTY,0,30-12-2021,39200,0.05,25,PE,NFO-OPT,NFO
32077,18430978,71996,BANKNIFTY21DEC39300CE,BANKNIFTY,0,30-12-2021,39300,0.05,25,CE,NFO-OPT,NFO
32078,18431234,71997,BANKNIFTY21DEC39300PE,BANKNIFTY,0,30-12-2021,39300,0.05,25,PE,NFO-OPT,NFO
32079,18431490,71998,BANKNIFTY21DEC39400CE,BANKNIFTY,0,30-12-2021,39400,0.05,25,CE,NFO-OPT,NFO
32080,18431746,71999,BANKNIFTY21DEC39400PE,BANKNIFTY,0,30-12-2021,39400,0.05,25,PE,NFO-OPT,NFO
32081,18432002,72000,BANKNIFTY21DEC39500CE,BANKNIFTY,0,30-12-2021,39500,0.05,25,CE,NFO-OPT,NFO
32082,18432258,72001,BANKNIFTY21DEC39500PE,BANKNIFTY,0,30-12-2021,39500,0.05,25,PE,NFO-OPT,NFO
32083,18432514,72002,BANKNIFTY21DEC39600CE,BANKNIFTY,0,30-12-2021,39600,0.05,25,CE,NFO-OPT,NFO
32084,18432770,72003,BANKNIFTY21DEC39600PE,BANKNIFTY,0,30-12-2021,39600,0.05,25,PE,NFO-OPT,NFO
32085,18433026,72004,BANKNIFTY21DEC39700CE,BANKNIFTY,0,30-12-2021,39700,0.05,25,CE,NFO-OPT,NFO
32086,18433282,72005,BANKNIFTY21DEC39700PE,BANKNIFTY,0,30-12-2021,39700,0.05,25,PE,NFO-OPT,NFO
32087,18433538,72006,BANKNIFTY21DEC39800CE,BANKNIFTY,0,30-12-2021,39800,0.05,25,CE,NFO-OPT,NFO
32088,18433794,72007,BANKNIFTY21DEC39800PE,BANKNIFTY,0,30-12-2021,39800,0.05,25,PE,NFO-OPT,NFO
32089,18434050,72008,BANKNIFTY21DEC39900CE,BANKNIFTY,0,30-12-2021,39900,0.05,25,CE,NFO-OPT,NFO
32090,18434306,72009,BANKNIFTY21DEC39900PE,BANKNIFTY,0,30-12-2021,39900,0.05,25,PE,NFO-OPT,NFO
32091,18434562,72010,BANKNIFTY21DEC40000CE,BANKNIFTY,0,30-12-2021,40000,0.05,25,CE,NFO-OPT,NFO
32092,18434818,72011,BANKNIFTY21DEC40000PE,BANKNIFTY,0,30-12-2021,40000,0.05,25,PE,NFO-OPT,NFO
32093,18435074,72012,BANKNIFTY21DEC40100CE,BANKNIFTY,0,30-12-2021,40100,0.05,25,CE,NFO-OPT,NFO
32094,18454274,72087,BANKNIFTY21DEC40100PE,BANKNIFTY,0,30-12-2021,40100,0.05,25,PE,NFO-OPT,NFO
32095,18454530,72088,BANKNIFTY21DEC40200CE,BANKNIFTY,0,30-12-2021,40200,0.05,25,CE,NFO-OPT,NFO
32096,18464002,72125,BANKNIFTY21DEC40200PE,BANKNIFTY,0,30-12-2021,40200,0.05,25,PE,NFO-OPT,NFO
32097,18464258,72126,BANKNIFTY21DEC40300CE,BANKNIFTY,0,30-12-2021,40300,0.05,25,CE,NFO-OPT,NFO
32098,18464514,72127,BANKNIFTY21DEC40300PE,BANKNIFTY,0,30-12-2021,40300,0.05,25,PE,NFO-OPT,NFO
32099,18464770,72128,BANKNIFTY21DEC40400CE,BANKNIFTY,0,30-12-2021,40400,0.05,25,CE,NFO-OPT,NFO
32100,18465026,72129,BANKNIFTY21DEC40400PE,BANKNIFTY,0,30-12-2021,40400,0.05,25,PE,NFO-OPT,NFO
32101,12838402,50150,BANKNIFTY21DEC40500CE,BANKNIFTY,0,30-12-2021,40500,0.05,25,CE,NFO-OPT,NFO
32102,12838658,50151,BANKNIFTY21DEC40500PE,BANKNIFTY,0,30-12-2021,40500,0.05,25,PE,NFO-OPT,NFO
32103,18465282,72130,BANKNIFTY21DEC40600CE,BANKNIFTY,0,30-12-2021,40600,0.05,25,CE,NFO-OPT,NFO
32104,18479106,72184,BANKNIFTY21DEC40600PE,BANKNIFTY,0,30-12-2021,40600,0.05,25,PE,NFO-OPT,NFO
32105,18479362,72185,BANKNIFTY21DEC40700CE,BANKNIFTY,0,30-12-2021,40700,0.05,25,CE,NFO-OPT,NFO
32106,18481666,72194,BANKNIFTY21DEC40700PE,BANKNIFTY,0,30-12-2021,40700,0.05,25,PE,NFO-OPT,NFO
32107,18481922,72195,BANKNIFTY21DEC40800CE,BANKNIFTY,0,30-12-2021,40800,0.05,25,CE,NFO-OPT,NFO
32108,18482178,72196,BANKNIFTY21DEC40800PE,BANKNIFTY,0,30-12-2021,40800,0.05,25,PE,NFO-OPT,NFO
32109,18482434,72197,BANKNIFTY21DEC40900CE,BANKNIFTY,0,30-12-2021,40900,0.05,25,CE,NFO-OPT,NFO
32110,18482946,72199,BANKNIFTY21DEC40900PE,BANKNIFTY,0,30-12-2021,40900,0.05,25,PE,NFO-OPT,NFO
32111,18483202,72200,BANKNIFTY21DEC41000CE,BANKNIFTY,0,30-12-2021,41000,0.05,25,CE,NFO-OPT,NFO
32112,18483458,72201,BANKNIFTY21DEC41000PE,BANKNIFTY,0,30-12-2021,41000,0.05,25,PE,NFO-OPT,NFO
32113,18483714,72202,BANKNIFTY21DEC41100CE,BANKNIFTY,0,30-12-2021,41100,0.05,25,CE,NFO-OPT,NFO
32114,18483970,72203,BANKNIFTY21DEC41100PE,BANKNIFTY,0,30-12-2021,41100,0.05,25,PE,NFO-OPT,NFO
32115,18484226,72204,BANKNIFTY21DEC41200CE,BANKNIFTY,0,30-12-2021,41200,0.05,25,CE,NFO-OPT,NFO
32116,18484482,72205,BANKNIFTY21DEC41200PE,BANKNIFTY,0,30-12-2021,41200,0.05,25,PE,NFO-OPT,NFO
32117,18484738,72206,BANKNIFTY21DEC41300CE,BANKNIFTY,0,30-12-2021,41300,0.05,25,CE,NFO-OPT,NFO
32118,18484994,72207,BANKNIFTY21DEC41300PE,BANKNIFTY,0,30-12-2021,41300,0.05,25,PE,NFO-OPT,NFO
32119,18485250,72208,BANKNIFTY21DEC41400CE,BANKNIFTY,0,30-12-2021,41400,0.05,25,CE,NFO-OPT,NFO
32120,18485506,72209,BANKNIFTY21DEC41400PE,BANKNIFTY,0,30-12-2021,41400,0.05,25,PE,NFO-OPT,NFO
32121,11555074,45137,BANKNIFTY21DEC42000CE,BANKNIFTY,0,30-12-2021,42000,0.05,25,CE,NFO-OPT,NFO
32122,11555330,45138,BANKNIFTY21DEC42000PE,BANKNIFTY,0,30-12-2021,42000,0.05,25,PE,NFO-OPT,NFO
32123,8980738,35081,BANKNIFTY21DEC43500CE,BANKNIFTY,0,30-12-2021,43500,0.05,25,CE,NFO-OPT,NFO
32124,8980994,35082,BANKNIFTY21DEC43500PE,BANKNIFTY,0,30-12-2021,43500,0.05,25,PE,NFO-OPT,NFO
32125,10882818,42511,BANKNIFTY21DEC45000CE,BANKNIFTY,0,30-12-2021,45000,0.05,25,CE,NFO-OPT,NFO
32126,10883074,42512,BANKNIFTY21DEC45000PE,BANKNIFTY,0,30-12-2021,45000,0.05,25,PE,NFO-OPT,NFO
32127,8964610,35018,BANKNIFTY21D0233200CE,BANKNIFTY,0,02-12-2021,33200,0.05,25,CE,NFO-OPT,NFO
32128,8965122,35020,BANKNIFTY21D0233200PE,BANKNIFTY,0,02-12-2021,33200,0.05,25,PE,NFO-OPT,NFO
32129,8968450,35033,BANKNIFTY21D0233300CE,BANKNIFTY,0,02-12-2021,33300,0.05,25,CE,NFO-OPT,NFO
32130,8968706,35034,BANKNIFTY21D0233300PE,BANKNIFTY,0,02-12-2021,33300,0.05,25,PE,NFO-OPT,NFO
32131,18384130,71813,BANKNIFTY21D0233400CE,BANKNIFTY,0,02-12-2021,33400,0.05,25,CE,NFO-OPT,NFO
32132,18391042,71840,BANKNIFTY21D0233400PE,BANKNIFTY,0,02-12-2021,33400,0.05,25,PE,NFO-OPT,NFO
32133,18391298,71841,BANKNIFTY21D0233500CE,BANKNIFTY,0,02-12-2021,33500,0.05,25,CE,NFO-OPT,NFO
32134,18391554,71842,BANKNIFTY21D0233500PE,BANKNIFTY,0,02-12-2021,33500,0.05,25,PE,NFO-OPT,NFO
32135,18391810,71843,BANKNIFTY21D0233600CE,BANKNIFTY,0,02-12-2021,33600,0.05,25,CE,NFO-OPT,NFO
32136,18392066,71844,BANKNIFTY21D0233600PE,BANKNIFTY,0,02-12-2021,33600,0.05,25,PE,NFO-OPT,NFO
32137,18142466,70869,BANKNIFTY21D0233700CE,BANKNIFTY,0,02-12-2021,33700,0.05,25,CE,NFO-OPT,NFO
32138,18142722,70870,BANKNIFTY21D0233700PE,BANKNIFTY,0,02-12-2021,33700,0.05,25,PE,NFO-OPT,NFO
32139,16743938,65406,BANKNIFTY21D0233800CE,BANKNIFTY,0,02-12-2021,33800,0.05,25,CE,NFO-OPT,NFO
32140,16745218,65411,BANKNIFTY21D0233800PE,BANKNIFTY,0,02-12-2021,33800,0.05,25,PE,NFO-OPT,NFO
32141,16745474,65412,BANKNIFTY21D0233900CE,BANKNIFTY,0,02-12-2021,33900,0.05,25,CE,NFO-OPT,NFO
32142,16746754,65417,BANKNIFTY21D0233900PE,BANKNIFTY,0,02-12-2021,33900,0.05,25,PE,NFO-OPT,NFO
32143,16747010,65418,BANKNIFTY21D0234000CE,BANKNIFTY,0,02-12-2021,34000,0.05,25,CE,NFO-OPT,NFO
32144,16748290,65423,BANKNIFTY21D0234000PE,BANKNIFTY,0,02-12-2021,34000,0.05,25,PE,NFO-OPT,NFO
32145,16748546,65424,BANKNIFTY21D0234100CE,BANKNIFTY,0,02-12-2021,34100,0.05,25,CE,NFO-OPT,NFO
32146,16749826,65429,BANKNIFTY21D0234100PE,BANKNIFTY,0,02-12-2021,34100,0.05,25,PE,NFO-OPT,NFO
32147,16750082,65430,BANKNIFTY21D0234200CE,BANKNIFTY,0,02-12-2021,34200,0.05,25,CE,NFO-OPT,NFO
32148,16751362,65435,BANKNIFTY21D0234200PE,BANKNIFTY,0,02-12-2021,34200,0.05,25,PE,NFO-OPT,NFO
32149,16751618,65436,BANKNIFTY21D0234300CE,BANKNIFTY,0,02-12-2021,34300,0.05,25,CE,NFO-OPT,NFO
32150,16754434,65447,BANKNIFTY21D0234300PE,BANKNIFTY,0,02-12-2021,34300,0.05,25,PE,NFO-OPT,NFO
32151,16754690,65448,BANKNIFTY21D0234400CE,BANKNIFTY,0,02-12-2021,34400,0.05,25,CE,NFO-OPT,NFO
32152,16754946,65449,BANKNIFTY21D0234400PE,BANKNIFTY,0,02-12-2021,34400,0.05,25,PE,NFO-OPT,NFO
32153,16755202,65450,BANKNIFTY21D0234500CE,BANKNIFTY,0,02-12-2021,34500,0.05,25,CE,NFO-OPT,NFO
32154,16755458,65451,BANKNIFTY21D0234500PE,BANKNIFTY,0,02-12-2021,34500,0.05,25,PE,NFO-OPT,NFO
32155,16755714,65452,BANKNIFTY21D0234600CE,BANKNIFTY,0,02-12-2021,34600,0.05,25,CE,NFO-OPT,NFO
32156,16755970,65453,BANKNIFTY21D0234600PE,BANKNIFTY,0,02-12-2021,34600,0.05,25,PE,NFO-OPT,NFO
32157,16756226,65454,BANKNIFTY21D0234700CE,BANKNIFTY,0,02-12-2021,34700,0.05,25,CE,NFO-OPT,NFO
32158,16759042,65465,BANKNIFTY21D0234700PE,BANKNIFTY,0,02-12-2021,34700,0.05,25,PE,NFO-OPT,NFO
32159,16759298,65466,BANKNIFTY21D0234800CE,BANKNIFTY,0,02-12-2021,34800,0.05,25,CE,NFO-OPT,NFO
32160,16762882,65480,BANKNIFTY21D0234800PE,BANKNIFTY,0,02-12-2021,34800,0.05,25,PE,NFO-OPT,NFO
32161,16763138,65481,BANKNIFTY21D0234900CE,BANKNIFTY,0,02-12-2021,34900,0.05,25,CE,NFO-OPT,NFO
32162,16763394,65482,BANKNIFTY21D0234900PE,BANKNIFTY,0,02-12-2021,34900,0.05,25,PE,NFO-OPT,NFO
32163,16763650,65483,BANKNIFTY21D0235000CE,BANKNIFTY,0,02-12-2021,35000,0.05,25,CE,NFO-OPT,NFO
32164,16764418,65486,BANKNIFTY21D0235000PE,BANKNIFTY,0,02-12-2021,35000,0.05,25,PE,NFO-OPT,NFO
32165,16764674,65487,BANKNIFTY21D0235100CE,BANKNIFTY,0,02-12-2021,35100,0.05,25,CE,NFO-OPT,NFO
32166,16764930,65488,BANKNIFTY21D0235100PE,BANKNIFTY,0,02-12-2021,35100,0.05,25,PE,NFO-OPT,NFO
32167,16765186,65489,BANKNIFTY21D0235200CE,BANKNIFTY,0,02-12-2021,35200,0.05,25,CE,NFO-OPT,NFO
32168,16765442,65490,BANKNIFTY21D0235200PE,BANKNIFTY,0,02-12-2021,35200,0.05,25,PE,NFO-OPT,NFO
32169,16770818,65511,BANKNIFTY21D0235300CE,BANKNIFTY,0,02-12-2021,35300,0.05,25,CE,NFO-OPT,NFO
32170,16771074,65512,BANKNIFTY21D0235300PE,BANKNIFTY,0,02-12-2021,35300,0.05,25,PE,NFO-OPT,NFO
32171,16772354,65517,BANKNIFTY21D0235400CE,BANKNIFTY,0,02-12-2021,35400,0.05,25,CE,NFO-OPT,NFO
32172,16772610,65518,BANKNIFTY21D0235400PE,BANKNIFTY,0,02-12-2021,35400,0.05,25,PE,NFO-OPT,NFO
32173,16772866,65519,BANKNIFTY21D0235500CE,BANKNIFTY,0,02-12-2021,35500,0.05,25,CE,NFO-OPT,NFO
32174,16773122,65520,BANKNIFTY21D0235500PE,BANKNIFTY,0,02-12-2021,35500,0.05,25,PE,NFO-OPT,NFO
32175,16773378,65521,BANKNIFTY21D0235600CE,BANKNIFTY,0,02-12-2021,35600,0.05,25,CE,NFO-OPT,NFO
32176,16773634,65522,BANKNIFTY21D0235600PE,BANKNIFTY,0,02-12-2021,35600,0.05,25,PE,NFO-OPT,NFO
32177,16773890,65523,BANKNIFTY21D0235700CE,BANKNIFTY,0,02-12-2021,35700,0.05,25,CE,NFO-OPT,NFO
32178,16774146,65524,BANKNIFTY21D0235700PE,BANKNIFTY,0,02-12-2021,35700,0.05,25,PE,NFO-OPT,NFO
32179,16775170,65528,BANKNIFTY21D0235800CE,BANKNIFTY,0,02-12-2021,35800,0.05,25,CE,NFO-OPT,NFO
32180,16865282,65880,BANKNIFTY21D0235800PE,BANKNIFTY,0,02-12-2021,35800,0.05,25,PE,NFO-OPT,NFO
32181,16870658,65901,BANKNIFTY21D0235900CE,BANKNIFTY,0,02-12-2021,35900,0.05,25,CE,NFO-OPT,NFO
32182,16870914,65902,BANKNIFTY21D0235900PE,BANKNIFTY,0,02-12-2021,35900,0.05,25,PE,NFO-OPT,NFO
32183,16871938,65906,BANKNIFTY21D0236000CE,BANKNIFTY,0,02-12-2021,36000,0.05,25,CE,NFO-OPT,NFO
32184,16872194,65907,BANKNIFTY21D0236000PE,BANKNIFTY,0,02-12-2021,36000,0.05,25,PE,NFO-OPT,NFO
32185,16872450,65908,BANKNIFTY21D0236100CE,BANKNIFTY,0,02-12-2021,36100,0.05,25,CE,NFO-OPT,NFO
32186,16875266,65919,BANKNIFTY21D0236100PE,BANKNIFTY,0,02-12-2021,36100,0.05,25,PE,NFO-OPT,NFO
32187,16875522,65920,BANKNIFTY21D0236200CE,BANKNIFTY,0,02-12-2021,36200,0.05,25,CE,NFO-OPT,NFO
32188,16877570,65928,BANKNIFTY21D0236200PE,BANKNIFTY,0,02-12-2021,36200,0.05,25,PE,NFO-OPT,NFO
32189,16879106,65934,BANKNIFTY21D0236300CE,BANKNIFTY,0,02-12-2021,36300,0.05,25,CE,NFO-OPT,NFO
32190,16879362,65935,BANKNIFTY21D0236300PE,BANKNIFTY,0,02-12-2021,36300,0.05,25,PE,NFO-OPT,NFO
32191,16880642,65940,BANKNIFTY21D0236400CE,BANKNIFTY,0,02-12-2021,36400,0.05,25,CE,NFO-OPT,NFO
32192,16880898,65941,BANKNIFTY21D0236400PE,BANKNIFTY,0,02-12-2021,36400,0.05,25,PE,NFO-OPT,NFO
32193,16886018,65961,BANKNIFTY21D0236500CE,BANKNIFTY,0,02-12-2021,36500,0.05,25,CE,NFO-OPT,NFO
32194,16886274,65962,BANKNIFTY21D0236500PE,BANKNIFTY,0,02-12-2021,36500,0.05,25,PE,NFO-OPT,NFO
32195,16890114,65977,BANKNIFTY21D0236600CE,BANKNIFTY,0,02-12-2021,36600,0.05,25,CE,NFO-OPT,NFO
32196,16890370,65978,BANKNIFTY21D0236600PE,BANKNIFTY,0,02-12-2021,36600,0.05,25,PE,NFO-OPT,NFO
32197,16890626,65979,BANKNIFTY21D0236700CE,BANKNIFTY,0,02-12-2021,36700,0.05,25,CE,NFO-OPT,NFO
32198,16892162,65985,BANKNIFTY21D0236700PE,BANKNIFTY,0,02-12-2021,36700,0.05,25,PE,NFO-OPT,NFO
32199,16892418,65986,BANKNIFTY21D0236800CE,BANKNIFTY,0,02-12-2021,36800,0.05,25,CE,NFO-OPT,NFO
32200,16892674,65987,BANKNIFTY21D0236800PE,BANKNIFTY,0,02-12-2021,36800,0.05,25,PE,NFO-OPT,NFO
32201,16892930,65988,BANKNIFTY21D0236900CE,BANKNIFTY,0,02-12-2021,36900,0.05,25,CE,NFO-OPT,NFO
32202,16893186,65989,BANKNIFTY21D0236900PE,BANKNIFTY,0,02-12-2021,36900,0.05,25,PE,NFO-OPT,NFO
32203,16900354,66017,BANKNIFTY21D0237000CE,BANKNIFTY,0,02-12-2021,37000,0.05,25,CE,NFO-OPT,NFO
32204,16900610,66018,BANKNIFTY21D0237000PE,BANKNIFTY,0,02-12-2021,37000,0.05,25,PE,NFO-OPT,NFO
32205,16900866,66019,BANKNIFTY21D0237100CE,BANKNIFTY,0,02-12-2021,37100,0.05,25,CE,NFO-OPT,NFO
32206,16901122,66020,BANKNIFTY21D0237100PE,BANKNIFTY,0,02-12-2021,37100,0.05,25,PE,NFO-OPT,NFO
32207,16901378,66021,BANKNIFTY21D0237200CE,BANKNIFTY,0,02-12-2021,37200,0.05,25,CE,NFO-OPT,NFO
32208,16901634,66022,BANKNIFTY21D0237200PE,BANKNIFTY,0,02-12-2021,37200,0.05,25,PE,NFO-OPT,NFO
32209,16901890,66023,BANKNIFTY21D0237300CE,BANKNIFTY,0,02-12-2021,37300,0.05,25,CE,NFO-OPT,NFO
32210,16902146,66024,BANKNIFTY21D0237300PE,BANKNIFTY,0,02-12-2021,37300,0.05,25,PE,NFO-OPT,NFO
32211,16902402,66025,BANKNIFTY21D0237400CE,BANKNIFTY,0,02-12-2021,37400,0.05,25,CE,NFO-OPT,NFO
32212,16902658,66026,BANKNIFTY21D0237400PE,BANKNIFTY,0,02-12-2021,37400,0.05,25,PE,NFO-OPT,NFO
32213,16902914,66027,BANKNIFTY21D0237500CE,BANKNIFTY,0,02-12-2021,37500,0.05,25,CE,NFO-OPT,NFO
32214,16903170,66028,BANKNIFTY21D0237500PE,BANKNIFTY,0,02-12-2021,37500,0.05,25,PE,NFO-OPT,NFO
32215,16903426,66029,BANKNIFTY21D0237600CE,BANKNIFTY,0,02-12-2021,37600,0.05,25,CE,NFO-OPT,NFO
32216,16906498,66041,BANKNIFTY21D0237600PE,BANKNIFTY,0,02-12-2021,37600,0.05,25,PE,NFO-OPT,NFO
32217,16909314,66052,BANKNIFTY21D0237700CE,BANKNIFTY,0,02-12-2021,37700,0.05,25,CE,NFO-OPT,NFO
32218,16909570,66053,BANKNIFTY21D0237700PE,BANKNIFTY,0,02-12-2021,37700,0.05,25,PE,NFO-OPT,NFO
32219,16909826,66054,BANKNIFTY21D0237800CE,BANKNIFTY,0,02-12-2021,37800,0.05,25,CE,NFO-OPT,NFO
32220,16910082,66055,BANKNIFTY21D0237800PE,BANKNIFTY,0,02-12-2021,37800,0.05,25,PE,NFO-OPT,NFO
32221,16910338,66056,BANKNIFTY21D0237900CE,BANKNIFTY,0,02-12-2021,37900,0.05,25,CE,NFO-OPT,NFO
32222,16910594,66057,BANKNIFTY21D0237900PE,BANKNIFTY,0,02-12-2021,37900,0.05,25,PE,NFO-OPT,NFO
32223,16910850,66058,BANKNIFTY21D0238000CE,BANKNIFTY,0,02-12-2021,38000,0.05,25,CE,NFO-OPT,NFO
32224,16911618,66061,BANKNIFTY21D0238000PE,BANKNIFTY,0,02-12-2021,38000,0.05,25,PE,NFO-OPT,NFO
32225,16911874,66062,BANKNIFTY21D0238100CE,BANKNIFTY,0,02-12-2021,38100,0.05,25,CE,NFO-OPT,NFO
32226,16913154,66067,BANKNIFTY21D0238100PE,BANKNIFTY,0,02-12-2021,38100,0.05,25,PE,NFO-OPT,NFO
32227,16913410,66068,BANKNIFTY21D0238200CE,BANKNIFTY,0,02-12-2021,38200,0.05,25,CE,NFO-OPT,NFO
32228,16913666,66069,BANKNIFTY21D0238200PE,BANKNIFTY,0,02-12-2021,38200,0.05,25,PE,NFO-OPT,NFO
32229,16915202,66075,BANKNIFTY21D0238300CE,BANKNIFTY,0,02-12-2021,38300,0.05,25,CE,NFO-OPT,NFO
32230,16917762,66085,BANKNIFTY21D0238300PE,BANKNIFTY,0,02-12-2021,38300,0.05,25,PE,NFO-OPT,NFO
32231,16918018,66086,BANKNIFTY21D0238400CE,BANKNIFTY,0,02-12-2021,38400,0.05,25,CE,NFO-OPT,NFO
32232,16918786,66089,BANKNIFTY21D0238400PE,BANKNIFTY,0,02-12-2021,38400,0.05,25,PE,NFO-OPT,NFO
32233,16919042,66090,BANKNIFTY21D0238500CE,BANKNIFTY,0,02-12-2021,38500,0.05,25,CE,NFO-OPT,NFO
32234,16995074,66387,BANKNIFTY21D0238500PE,BANKNIFTY,0,02-12-2021,38500,0.05,25,PE,NFO-OPT,NFO
32235,16995330,66388,BANKNIFTY21D0238600CE,BANKNIFTY,0,02-12-2021,38600,0.05,25,CE,NFO-OPT,NFO
32236,16995586,66389,BANKNIFTY21D0238600PE,BANKNIFTY,0,02-12-2021,38600,0.05,25,PE,NFO-OPT,NFO
32237,16995842,66390,BANKNIFTY21D0238700CE,BANKNIFTY,0,02-12-2021,38700,0.05,25,CE,NFO-OPT,NFO
32238,16996098,66391,BANKNIFTY21D0238700PE,BANKNIFTY,0,02-12-2021,38700,0.05,25,PE,NFO-OPT,NFO
32239,16996354,66392,BANKNIFTY21D0238800CE,BANKNIFTY,0,02-12-2021,38800,0.05,25,CE,NFO-OPT,NFO
32240,16996610,66393,BANKNIFTY21D0238800PE,BANKNIFTY,0,02-12-2021,38800,0.05,25,PE,NFO-OPT,NFO
32241,16996866,66394,BANKNIFTY21D0238900CE,BANKNIFTY,0,02-12-2021,38900,0.05,25,CE,NFO-OPT,NFO
32242,16997122,66395,BANKNIFTY21D0238900PE,BANKNIFTY,0,02-12-2021,38900,0.05,25,PE,NFO-OPT,NFO
32243,16997378,66396,BANKNIFTY21D0239000CE,BANKNIFTY,0,02-12-2021,39000,0.05,25,CE,NFO-OPT,NFO
32244,16997634,66397,BANKNIFTY21D0239000PE,BANKNIFTY,0,02-12-2021,39000,0.05,25,PE,NFO-OPT,NFO
32245,16997890,66398,BANKNIFTY21D0239100CE,BANKNIFTY,0,02-12-2021,39100,0.05,25,CE,NFO-OPT,NFO
32246,16998146,66399,BANKNIFTY21D0239100PE,BANKNIFTY,0,02-12-2021,39100,0.05,25,PE,NFO-OPT,NFO
32247,16998402,66400,BANKNIFTY21D0239200CE,BANKNIFTY,0,02-12-2021,39200,0.05,25,CE,NFO-OPT,NFO
32248,16998658,66401,BANKNIFTY21D0239200PE,BANKNIFTY,0,02-12-2021,39200,0.05,25,PE,NFO-OPT,NFO
32249,16998914,66402,BANKNIFTY21D0239300CE,BANKNIFTY,0,02-12-2021,39300,0.05,25,CE,NFO-OPT,NFO
32250,16999170,66403,BANKNIFTY21D0239300PE,BANKNIFTY,0,02-12-2021,39300,0.05,25,PE,NFO-OPT,NFO
32251,16999426,66404,BANKNIFTY21D0239400CE,BANKNIFTY,0,02-12-2021,39400,0.05,25,CE,NFO-OPT,NFO
